label,tweet_id,user_id,text
Positive,701630415140814848,4031011817,This is for Hillary Clinton and all the honest Americans trying to stay close to the thread of truth! https://t.co/3Kn5evzpNQ
Positive,721772160268808192,21103888,Rhetorical flourishes aside (whore ho throwing money at her) THIS is what she stands 4 If u agree vote #Hillary2016 https://t.co/wMkG8H9lRT
Positive,721009577731473411,3180820929,#Enterpreneur #News Hillary Clinton Conquered These 3 Psychological Traits to Take the Lead https://t.co/qcVU8zLQPI
Negative,727819164321198080,18545481,"@realDonaldTrump
It's On Now !  Time To Defeat Crooked Hillary Rotten Clinton !
#MakeAmericaGreatAgain
#VoteTrumpUSA https://t.co/mkrDogSt1Z"
Neutral,768619962617434113,755245053359054849,RT @ELLEmagazine: A Detailed Analysis of Hillary Clinton's Photobooth Sesh With Justin Timberlake and Jessica Biel https://t.co/7FUfvMWFlG
Negative,738064668959354880,73001733,Bullshit. https://t.co/yEHnjWhi8I
Positive,767918911203319808,495350898,RT @itmustbelov3: @CNNPolitics Was thinking same exact thing? Show the good! #ImWithHer https://t.co/xeoKh2eF4v
Negative,785823084083224576,728332473801773057,RT @WeNeedTrump: Hillary Clinton is hypocritical as hell. She's more than disgusting. https://t.co/vLzMu3mhY6
Neutral,748583511280467972,734571818846191616,RT @mila_ashton: Ashton and Mila went to Hillary Clinton Fundraiser yesterday https://t.co/DH5Uo5TlXF
Negative,704987381573689346,304259002,"@Scampi13 you can only use ""crimes"" if they aren't actually true. They are crimes, because she's guilty. https://t.co/GiIBhk4jTp"
Neutral,760369499757432833,744789102826946560,@HillaryClinton what do you think of @DrJillStein the Green Party presumptive nominee for president? Can you work with the Green Party?
Positive,771808983615049728,762479876431425540,"RT @WeNeedHillary: Media Matters Chief Suggests Fox News Hacked Emails Too https://t.co/SD8whPXGmq
#FAUXnews #ImWithHer #p2 #ctl https://t.…"
Negative,758028027892727808,358440442,CLINTON CASH WATCH MOVIE   https://t.co/s0Jck18zk7   #ClintonCash #Corruption #CrookedHillary #DNCLeaks 070 https://t.co/jVRty5gAnF
Positive,785359055946514432,749865517293277184,This tape is a naked moment of @realDonaldTrump.  He is who he is a #dirtyoldmen #ImWithHer @HillaryClinton
Negative,785574668468047873,49115079,RT @EntheosShines: @megynkelly @KatrinaPierson Multiple accounts #Hillary making anti-Semitic remarks yet ZERO #KellyFile stories on it htt…
Positive,784462856221630464,2461943107,Rudy Giuliani's Daughter Is Very Open About Her Support for Hillary Clinton: At least there's on... https://t.co/E0PFaMLS5E #mensfashion
Positive,756914798256730113,310019956,"RT @sierraclub: ICYMI: Our statement on #ClintonKaine2016, ""strongest environmental ticket we’ve ever seen"" https://t.co/CcDpyQoo4J https:/…"
Positive,761168731187752961,49966935,"RT @WeNeedHillary: President Obama’s approval rating has risen to 54%!, highest of his second term. https://t.co/f3u0HKDHQL #ImWithHer https…"
Negative,748876471150579712,591137993,"@PolitixGal @JoeSixpackSays She must recuse herself in all things Hillary Clinton,but no,she protects her. Americas' protector? Like hell."
Negative,792287774925815808,707116852002947072,"RT @JaredBeck: Says the woman who wouldn't release her Goldman Sachs speeches, used Bleach Bit, and had her devices destroyed with… "
Negative,786056360089837573,2749640440,"RT @Manni_syd: @ABC #VOTETRUMP ✔ 

OBAMA 👉 ""Hillary Clinton is the biggest fraud "" #NeverHillary #RT 
https://t.co/8RsuRiYVER https://t.co/…"
Positive,733097921663524866,90959139,"🚨🚨Text with Hillary App🚨🚨

https://t.co/57HdBUGyDv

#ImWithHer"
Negative,707298507519037440,18247062,Demand Answers from Hillary Clinton &gt;&gt; https://t.co/PfSqaawOcC
Neutral,796066234034855936,40948247,RT @TheEconomist: The next president will be either Donald Trump or Hillary Clinton. The choice is not hard https://t.co/bInZYYXeW8
Neutral,689478285667921920,3233716701,RT @TheEconomist: Don't expect Hillary Clinton to watch a new film about American diplomats in Benghazi https://t.co/5pfmUdptma https://t.c…
Negative,703027409881329665,387521525,RT @CKHyppolite: I was disturbed when Hilary supporters tried to paint @BernieSanders higher education plan as racist. #WhichHillary  https…
Negative,693414749938262016,172027134,"""New Jim Crow"" Author Michelle Alexander on Hillary Clinton's Embrace of Mass Incarceration https://t.co/UuQGiXO72T"
Neutral,699379066818920449,2910417690,How Hillary Clinton lost young (white) women #SocialMedia #Politics https://t.co/U7nMKIVupZ
Negative,736954192565133313,18739458,"RT @Fector: ""Oooh! The typewriter has a TV set!"" — Hillary Clinton, seeing a computer for the first time last week. #smartestwomanintheworld"
Positive,785102337836781568,242542162,RT @FloridaforHRC: The REAL Pence.  Don't let anyone tell you otherwise.  #ImWithHer #StrongerTogether https://t.co/MIxJAqmahS
Negative,791720571868438528,4099022075,RT @Darren32895836: BREAKING!!! Bill Hillary Clinton Caught stuffing Pockets with 96MILLION in Pay4Plays!!! Charity theory BuhBye!… 
Neutral,701482162785128450,446140418,'Those are our words': Bernie Sanders jokes that he's 'looking into the copyright issues' as Hillary Clinton smacks… https://t.co/RB8FMNAnrR
Negative,737714695797276673,40510796,We can't reward Hillary Clinton with the White House for breaking all the rules .... By Cal Thomas: htt... https://t.co/uV3oBVdJdi #TCOT
Negative,772029047052177408,367021773,"RT @CarmineZozzora: Hillary Clinton doesn't have a memory problem, she has a doesn't want to get caught problem.

#TrumpPence16 #MAGA @FoxN…"
Negative,697853314877300736,1580511860,David Brock owner of #BlueNationReview is  pro-Hillary Clinton political operative paid to attack Sanders https://t.co/PPZP8Jh7nV
Negative,760867052336848896,742583199956643840,Bizarre Video! Hillary Clinton Twitching Uncontrollably! https://t.co/nuQFeZ6GGk.|BDB
Negative,794735654697660417,279133142,"RT @PastorDScott: Hillary's hypocrisy has no bounds Jay Z drops the n-word, f-bomb during concert for Hillary Clinton https://t.co/7eB7LcmE…"
Positive,796174620265238529,3525412213,"RT @aliciakeys: This morning, I woke up feeling hopeful for the power of our voice, for unity, for our continued progress.… "
Neutral,789405031288016896,159230211,"Rudy Giuliani Was Not Amused By Hillary Clinton’s Jokes About Him
https://t.co/ps8R0CjR5V https://t.co/Gn1WERyNn2"
Negative,759766656797270017,388543577,"RT @realDonaldTrump: Crooked Hillary Clinton is soft on crime, supports open borders, and wants massive tax hikes. A formula for disaster!"
Negative,758394623261827073,746367431388585984,"RT @realDonaldTrump: If Russia or any other country or person has Hillary Clinton's 33,000 illegally deleted emails, perhaps they should sh…"
Negative,796076551959904258,2547032929,The Real Reason Behind Saakashvili's Resignation https://t.co/O1lMGW3wYC #HillaryNO #Hillary2016
Neutral,783402383690854404,322770027,"Meanwhile, in SE Indiana, parade float created by local dude shows Hillary Clinton in electric chair... https://t.co/NxEzJL6KaG"
Negative,794569173242216448,2223716640,RT @BobG231: Think there's a connection? Hmmmmm https://t.co/DlAKtcZ6dz
Positive,760206264546779136,3344266661,"RT @cd5762: @NaphiSoc  
Bernie: ""If you are #StillSanders, 
vote for #Hillary and not a third party""

https://t.co/C8cH8HzARc https://t.co/…"
Positive,726847218259349504,885601772,"RT @RiotWomennn: We all know or have been this woman. She's doing her homework, rolling up her sleeves, getting the job done #Hillary https…"
Negative,736201541728624640,706574477237338112,"https://t.co/EdCdPctIQa
@HillaryClinton acting not only above the law but having non-govermental  administrators manage her server.

Bad."
Positive,770050184906694656,3344387495,"Trump cannot offer a stinging rebuttal to Clinton's speech because: #FACTSMATTER 

#ImWithHer 
 https://t.co/5zpHjHPOgC"
Negative,795099917475688452,532796634,RT @wikileaks: Hillary Clinton circle worried about the perception of their candidate as an 'insider' as early as Jan 2014… 
Positive,787671848959905792,354350567,"RT @HillaryClinton: ""Everyone knows how bright she is and how resilient she is, but...they're going to see how much she cares."" —… "
Negative,772091159414005761,3227539696,"FBI Hillary Email Investigation Report, Clinton's Wall And New YouTube D... https://t.co/0kQrWlx4Pp"
Negative,786352025588019201,4817028584,"@HillaryClinton @BernieTheBest1 @SenSanders  Is this what you wanted Bernie?  you know how corrupt HRC is, how coul… https://t.co/e2SrhfF73L"
Negative,784866423071870977,34955929,"Thats right Guy! #Hillary and #ClintonFdn @HillaryClinton International Money Laundering, Destroyed Evidence, Misha… https://t.co/erbeFCU1rF"
Negative,699950070318436357,49040250,@HillaryClinton she's in bed with Wall Street Big Pharma and prison industrial complex.
Negative,746457267503927296,4871418692,RT @The_Trump_Train: RETWEET this if you think Hillary Clinton is corrupt and has stolen millions at the expense of Americans. #MakeAmerica…
Negative,764182634079465472,758912245585674240,https://t.co/rTA2VS4aFw: ‘EXTREMELY CARELESS’  Parents of two Benghazi victims sue Hillary Clinton https://t.co/uYUgseBy6y
Positive,689599352717844481,15261633,I'd rather listen to 8 years of Hillary Clinton than 8 minutes of Sarah Palin.
Neutral,739291725663870976,2584613113,"RT @jeneps: Just heard two shouts of ""Hillary is a whore"" from inside Clinton event, coming from protesters outside"
Negative,765909499873939456,4822039626,"RT @foxandfriends: .@newtgingrich on Hillary Clinton: She lies about lying and now she lies about having lied about lying
https://t.co/a2WB…"
Negative,692116329927675906,31201363,"Things I trust more than Hillary:
+Bill Clinton @ a girl scout convention.
+An elevator ride with Ray Rice
+Taking a drink from Bill Cosby"
Negative,739205384217329664,1253289434,RT @DiamondandSilk: .@holdaway77 don't get it Twisted!  D real con artist is crooked Hillary. 100 million taken N by the Clinton foundation…
Negative,775859613262553088,34747138,Incredible is not the media lying about #Hillary's Parkinson's disease but how many voters r lying 2 themselves that she does not #tcot
Negative,778356364204703748,708693714768498688,"RT @KellyannePolls: Hillary Clinton, who tells dreadful lies via @washingtonpost
https://t.co/PzApsIeo37"
Positive,705087390549987328,872755866,"RT @A1Roast: Rt for puppy monkey baby

Like for Hillary Clinton https://t.co/qKqRKzKPTk"
Positive,760507316315848706,23318600,"RT @WeNeedHillary: Time to brush up on your history.
#ClintonKaine #ImWithHer #UniteBlue #p2 https://t.co/vOpYIHCzQD"
Negative,741453327758557184,22742932,"#HRC is a nasty, venal, low-down dirty female dachshund https://t.co/dcQy4Nosat"
Negative,770835882177855493,561614650,Why #HillaryClinton’s team is nervous - #America #STOPHillary #Hillary #VoteTRUMP2016 #TRUMP #MAGA https://t.co/YrTjZKavfk - @washtimes
Negative,792378445325926400,4722987020,RT @JessieJaneDuff: The face of Hillary Clinton's top advisor w/ radical Muslim Brotherhood ties. And access to classified information.… 
Negative,767794659141775360,705550362900430849,RT @TomFitton: New Abedin Emails Reveal Hillary Clinton State Depart Gave Special Access to Top Clinton Fnd Donors @Judicial Watch https://…
Negative,723275063038889984,55687166,"RT @tedcruz: This is the video Hillary Clinton​ and Donald Trump​ don't want you to see... #ChooseCruz
https://t.co/p6DVaq1I62"
Positive,728613991367380992,1910754715,"RT @frodofied: Why #ImWithHER

Hillary Clinton Responds to Video of NYC Transgender Woman Being Attacked

 https://t.co/zN4BUGcNdk via @Mic…"
Positive,695367043583836161,4311393022,RT @ShirlsAdams: Her awesome self admired and loved - a leader of global stature!  #StandforHillary #HillarySoProgressive  https://t.co/GiC…
Negative,788183204398108672,3212164438,"RT @realDonaldTrump: Voter fraud! Crooked Hillary Clinton even got the questions to a debate, and nobody says a word. Can you imagine if I…"
Negative,721818002090541056,163314282,RT @MingoHowl: Hillary Clinton Alleged Barack Obama Sold Access To Big Donors; Now Criticizes Campaign Finance Attacks https://t.co/PxvV8rk…
Neutral,784026721192448000,589704787,"RT @jaketapper: Detroit Free Press/WXYZ 
Michigan likely voters 

Clinton 43%!
Trump 32
Johnson 10
Stein 3
undecided 12

Link here: https:/…"
Negative,793428167973298176,4462356136,"#News  #BreakingNews  Hillary Clinton now MORE unpopular than Donald Trump amongst US voters, poll shows #U.S. https://t.co/pr8137kjiU"
Negative,793832263074971648,3446784017,RT @debragg13: Peter Kadzik should be excluded from being involved in any investigation - Hillary Clinton or the Clinton Foundatio… 
Positive,780621191249743872,374871615,RT @jerryspringer: Hillary Clinton belongs in the White House. Donald Trump belongs on my show.
Negative,764506769255170048,67295944,"RT @NewportLost: #RhodeIsland It's clear the @RIDemParty has NO loyalty 2 u
They choose Crooked #Hillary
https://t.co/nCUCZMlkj7 https://t.…"
Neutral,785400460505153536,2156561740,RT @BBCWorld: Donald Trump reacts to Hillary Clinton referencing her fact-checking website during the #debate… 
Negative,785668333911683072,2792460998,"RT @Thomas1774Paine: Black Dude in Bill #Clinton Rape shirt gets kicked down stairs, tossed from #Hillary rally before she tells crowd t… "
Negative,788070475830263810,549600704,RT @scrowder: Hillary Clinton is a criminal. How is this a question anymore?
Negative,760239136095608832,2679693610,RT @Veteran4Trump: Just saw CNN Poll with Hillary leading. I wondered how could this be? Then I realized it's a Clinton News Network poll!…
Neutral,796135972379492352,105951628,RT @BuzzFeed: Rihanna just wore a shirt of herself wearing a Hillary Clinton shirt https://t.co/TFr2UJjW7n https://t.co/plOF0TDy1M
Positive,729079120827711492,4915169428,"Unlike her rivals', Hillary Clinton's budget would actually work https://t.co/VcErQt5DOe"
Neutral,741337340056993793,3072239888,"RT @CNNPolitics: Hillary Clinton: If the right cared about protecting women’s health, they would join me https://t.co/6OZtrfIwim https://t.…"
Negative,720304128245653506,120797863,"""She’s Baldly Lying"" Dana Frank Responds to Hillary Clinton’s Defense of Her Role in Honduras Coup https://t.co/E42mUNRUxx via @democracynow"
Neutral,768854820933472259,163774609,"CNN: Hillary Clinton goes after Donald Trump's red ""Make America Great Again"" hats in a new ad … https://t.co/JCj9M1VvaT"
Positive,740371393657901060,52904055,"@gavinpurcell That'll be awesome if Hillary won... Hmm, what would we call Bill Clinton then? First Gentleman (no longer First Lady)? ☺️"
Negative,735262371577516032,272114651,"RT @learjetter: .@HillaryClinton,

Want to extend you a personal invite. Come to #Texas and try to take our #Guns! 😡

@NRA #NRA #2A https:/…"
Positive,775459685113749505,420053134,"RT @JSavoly: Even Sick, Hillary Clinton Is Working Harder Than Ever To Earn America’s Vote #RaciestDrumpf https://t.co/U2VVTrMIuu"
Neutral,755850284144865280,740076361788821504,"@JonathanCohn HRC: ""I am, and always will be, a Beatles fan. I also really love Adele."" https://t.co/kCyiDe0WBz"
Negative,693191818515718145,259501153,"More than a dozen emails from Hillary Clinton's private account have been withheld from publication as ""top secret… https://t.co/opJeLfsDoP"
Negative,788095553477369861,3544638504,RT @Darren32895836: BOMBSHELL! Shameful Spineless @MittRomney was up 3%!on Absentee Ballots in Florida .. Donald Trump UP 34%!OVER Croo… 
Negative,749358096649228289,2324475554,"RT @GeneMcVay: ☆☆Loretta Lynch LIED about not being involved in deciding to charge Hillary for her CRIMES!

https://t.co/QiG7QWjs7Q"
Negative,781959311891333121,778393835722383360,There is conspiracy everybody knows the system is rigged it's who will stop it https://t.co/ok083AqWrM
Positive,732692154229743616,281282774,RT @Hollywood4HRC: Politically savvy star @DebraMessing is a #HillaryClinton champ &amp; tweets daily-if not hourly-for her! We ❤️ Debra 2! htt…
Negative,789308862088175616,121841971,RT @PrisonPlanet: FACT CHECK: Hillary Said 90% Of Clinton Foundation Donations go to Charity. Actual Number? 5.7%. https://t.co/kz2YbkGdxq
Positive,740970537791299584,287463584,Watch President Obama endorse Hillary Clinton: https://t.co/AcTLYJJKct
Positive,741472598261936132,27550555,"RT @WeNeedHillary: Bernie Sanders' top supporters gently tell him: It's time to go https://t.co/sOvpSUR4xl
#ImWithHer #DropOutBernie https:…"
Negative,738394541456130048,357765984,RT @realDonaldTrump: Crooked Hillary Clinton has zero natural talent - she should not be president. Her temperament is bad and her decision…
Negative,788283592321433600,29668080,Sting Video: Paid Hillary Clinton Operatives Inciting Violence at Trump Rallies https://t.co/WkHBdmgI4f
Negative,788283592321433600,29668080,Sting Video: Paid Hillary Clinton Operatives Inciting Violence at Trump Rallies https://t.co/WkHBdmgI4f
Negative,788283592321433600,29668080,Sting Video: Paid Hillary Clinton Operatives Inciting Violence at Trump Rallies https://t.co/WkHBdmgI4f
Negative,788283592321433600,29668080,Sting Video: Paid Hillary Clinton Operatives Inciting Violence at Trump Rallies https://t.co/WkHBdmgI4f
Negative,788283592321433600,29668080,Sting Video: Paid Hillary Clinton Operatives Inciting Violence at Trump Rallies https://t.co/WkHBdmgI4f
Negative,794989149606580224,989936976,"RT @bfraser747: 💥💥 #HillaryIndictment 

It would be INSANE to vote 4 #Hillary &amp; her #MuslimBrotherhood 
#PartnerInCrime likely chie… "
Negative,704681613301575685,322978185,Still waiting on Hillary Clinton's indictment.
Positive,741483022210342914,735933477992816640,@HillaryClinton @Sally031817 Watched 1960 episode of Andy of Mayberry called Ellie 4 Council!Men couldn't handle a woman running for Council
Neutral,771059341860319232,2259169367,"RT @CloydRivers: I’m voting for:
◻️ Hillary Clinton
◻️ Donald Trump
✔️ Harambe
Merica."
Negative,759478240553607168,705814755869470720,RT @Wutevuh: Bizarre Video! Hillary Clinton Twitching Uncontrollably! https://t.co/UA5ev7JvCk.
Neutral,712791823199023105,161064536,Transcript: Hillary Clinton’s speech after winning the Arizona primary – Part 5 https://t.co/ma7IFGdjYy
Negative,691916578884030464,351881121,"@realDonaldTrump Rush said Hillary Clinton showed up at one of her camps , and only 6 people , !! and she turned and walk out , true support"
Negative,731324752036405250,298702598,RT @Stoner1Simpson: Hillary Clinton trash as fuck🚮
Positive,742175286356123648,1934770050,RT @wtfmain78: THIS! #imwithher #unitedwestand #foreveryoung #nevertrump #nevergop #stoptheviolence #notonemore #LGBTQ #lovewins https://t.…
Negative,771840993574457345,2804138785,RT @PoliticalShort: Hillary #Clinton CANNOT become POTUS. This is truly unbelievable from #EmailGate records https://t.co/zjqHT7ex5f https:…
Negative,769302090254475264,155610324,RT @scrowder: Gauntlet thrown =&gt; Trey Gowdy Says Even God Can’t Read Hillary’s Emails https://t.co/Bv4m9NIqTK https://t.co/XSvlagLDjE
Positive,732562899080781824,3299331575,Let's DO IT! #ImWithHer #ShesWithUs #weakdonald  https://t.co/RarFAL6epR
Positive,758081563825287168,43663121,"RT @OhNoSheTwitnt: Hillary Clinton, presidential nominee. First of her name. Mother of Chelsea. The Unbernt. Breaker of Glass Ceilings."
Negative,715692551320289280,4041367522,"@HillaryClinton ""im so sick of bernie lying about me""

yeah ya daft cunt, thats how all of America feels"
Positive,781333741452963840,27046093,"RT @sumohan7: When class president &amp; class clown debated | .@Lawrence https://t.co/clO5uqtRE6
#HillaryWon #ImWithHer #DebateNight #Debates…"
Positive,787516581756579841,62549306,RT @e1ais: Fox News Contributor Who Claimed Hillary Clinton Was A ‘Criminal’ Pleads Guilty To Felony Fraud https://t.co/J5cmAeKRFS via @Bip…
Negative,747769446106705923,1180264506,RT @1Marchella: Remember when the Democrats were #Antiwar? #Hillary2016 https://t.co/gLIOT7HZPZ
Negative,750798126630498304,708180981241368577,"RT @realDonaldTrump: I have over seven million hits on social media re Crooked Hillary Clinton. Check it out Sleepy Eyes, @MarkHalperin @NB…"
Negative,741470664071204864,920113591,"@HillaryClinton @POTUS Boy, couldn't get that out fast enough..Bernie barely out of the WH driveway. Looked disrespectful. That was stupid."
Positive,779211554109599744,23695384,"RT @AmandaMarcotte: https://t.co/lqLSrOl7dp Men’s flaws make them likable and human, but in women, they are unforgivable. https://t.co/oIEg…"
Negative,722797646432350208,555128335,RT @CloydRivers: I don't dislike Hillary Clinton because she's a woman. I dislike that people vote for Hillary Clinton only because she's a…
Positive,775450063267069952,17343403,"RT @rudepundit: Clinton: Here's a Dr.'s detailed letter and all tax returns
Trump: Here's a bullshit note and no taxes
Media: Why isn't Hil…"
Negative,794578685370269696,525652918,"RT @asamjulian: Louis Farrakhan on Hillary Clinton: ""That's a wicked woman"" #SpiritCooking https://t.co/G6jOuUcUPo"
Positive,738908863961927680,928829323,My best Twitter takedown of a #BernieOrBust  Troll! #ImWithHer @adirado29 @frodofied @docrocktex26 @BobbyTBD https://t.co/Bhn1npl1LH
Negative,768074871146373120,827902934,RT @bast553: Missing:  FBI files linking Hillary Clinton to Vince Foster vanish from National Archives. Nothing to see here! https://t.co/v…
Neutral,773674428970315776,2833257757,Hillary Clinton’s ‘Invisible Guiding Hand’ https://t.co/TXEUph0RhY
Positive,796194900974956544,24452840,"RT @DeItaOne: *HILLARY CLINTON WINS COLORADO, KEY BATTLEGROUND STATE"
Negative,740568959930535936,29913642,"RT @CloydRivers: If you ever feel stupid. Just remember, there are people who are actually goin' to vote for Hillary Clinton for President.…"
Neutral,697280479175663616,3036730418,RT @NPRCodeSwitch: Hillary Clinton To Tap Education Department Aide As Director Of Black Media https://t.co/7uAuVfpwEB via @darrensands @bu…
Neutral,794794693657661440,38647512,"Hillary Clinton leads by two points in new poll
https://t.co/ciEetgHr0T https://t.co/CMtETZF1wK"
Negative,698084114667343872,1289848416,@armanwalker suspect Bonnie is a #Hillary Troll
Neutral,772965514377297920,759076243257950208,"RT @danmericaCNN: When Clinton was asked if she thinks talk about her health is sexist, all she did was let out a long,""Hmmmmm."" https://t.…"
Negative,744362155147943937,4257110325,"@HillaryClinton oh really, you are such a hypocrite."
Positive,792880752643932160,48380493,Not about Hillary? Then nothing to see here. #sexism #ImWithHer https://t.co/bmPJQUbir7
Positive,779528671967055872,93583928,RT @marycmccormack: Cool.    Ohio here we come! #LoveTrumpsHate #ImWithHer #StrongerTogether  https://t.co/VzNE9P2uRU
Positive,703454859492610048,584341726,"RT @Street5pirit: hey @twitter

just because you block #WhichHillary from trending doesn't mean we'll stop talking about it.

love,
everyone"
Positive,796155240751972352,733542362211737601,"RT @mmpadellan: #Hillary is a fighter. 
Even #Trump admits it. 
I want her fighting 4 me &amp; my family, from the White House. 
VOTE. https://…"
Neutral,700548630235717632,3492011301,Jim Clyburn Set To Endors https://t.co/W8JkzQZFL5
Positive,791308818189877248,2214689930,"Adele Can't Vote, But She's '100 Perfect' About Hillary Clinton: Watch Her Mid-Concert Endorsement

Read more:… https://t.co/vN6VKTQki6"
Neutral,743096675179335680,1921932272,"https://t.co/hgbQbykafZ
https://t.co/hgbQbykafZ

Shared via Bing search"
Negative,704475741799501824,79939566,"RT @aseitzwald: Hillary Clinton puts unique + troubling limitations on press access, (tho thankfully no violence), via @AlbaMonica. https:/…"
Neutral,793086280179515392,713094214284926976,RT @CNNPolitics: Hillary Clinton's FBI investigation: Here's what you need to know https://t.co/tYq16uCaHi https://t.co/mtQTyGbahG
Positive,740371731249016832,32153843,"RT @CharlesAllenW6: So proud that as my young daughter grows up, tonight makes every big dream of hers a little more possible #ImWithHer ht…"
Negative,750756982986977280,142715397,#FBI #Comey Oversaw Drug Cartel Money Laundering Operations As Top Exec At HSBC Bank https://t.co/CakcM24wTh THIS MAY BE WHY #HILLARY WALKED
Positive,758472032724090880,18822772,Brought me to tears - thank you @JoeBiden  https://t.co/DuX5DPTyVj
Negative,795704120598470656,281532180,"RT @ReaganBattalion: Politico article uncovers what every human with a brain knew! 

CLINTON ALWAYS WANTED TRUMP! 

And @SeanHannity &amp; i… "
Neutral,783350733143965696,95684361,I liked a @YouTube video https://t.co/oT6YvvchYw Donald Trump vs. Hillary Clinton Debate Cold Open - SNL
Negative,748183382970900480,374657827,"6 RT @_KJCRAY: 5. On a scale of 1-10, how much do you dislike Hillary Clinton? (10- really dislike her, 1-cool in your book)"
Negative,734385522865360896,4179814341,RT @HouseCracka: More and more people are starting to have an unfavorable opinion of Hillary Rodham Clinton. #FeelTheBern https://t.co/0OdU…
Positive,755733202023673857,360771315,RT @DorothyKidd1: Hillary Clinton draws surprisingly youthful crowd at latest campaign event https://t.co/4JK2yaXjaz via @dailynewsbin
Negative,762810959811399681,751199772178915328,"Hillary Clinton sucks, but not like Monica Lewinsky @HillaryClinton"
Neutral,751200175599722497,718239356083904513,RT @TIME: State Dept. reopens Hillary Clinton emails probe https://t.co/CVmIRbuxdT
Neutral,735323633485283328,708906691350425600,"Donald Trump, Hillary Clinton win Washington primaries https://t.co/aPw60TOYAO"
Neutral,762863113536286721,4428305440,"RT @MacFarlaneNews: #Breaking:  Parents of two US foreign service workers killed in #Benghazi attack sue Hillary Clinton for defamation, ""m…"
Negative,791842373953327104,4583526194,RT @gatita_bonita_s: #podestaemails20 #WIKILEAKS #Hillary2016 #CrookedHillary  This video is going viral RT and spread the truth https://t.…
Positive,735053667435487232,718375439367028737,"RT @tinamdixon2012: No, Hillary Clinton Did NOT Laugh About Getting A Child Rapist A Lighter Sentence https://t.co/T3SorWOOqv"
Negative,724012557514715136,711936148,Video: Hillary Clinton Blaming Homeowners for Financial Crisis https://t.co/l2ZZS3UfUA
Negative,757121863508189184,3032088797,"RT @wikileaks: RELEASE: 19,252 emails from the US Democratic National Committee https://t.co/kpFxYDoNyX  #Hillary2016 #FeelTheBern https://…"
Positive,707995440030093312,2861426208,"RT @Lariotgirl: Bernie seems clueless on foreign policy, because HE IS. A MUST READ! #ImWithHer because #ShesWithUs 
 https://t.co/WHP0GXci…"
Positive,698965286049832960,3848929221,RT @djbratpack: That's Right - bern is for himself - HRC is for All of us!!  That's why #ImWithHer #Hillary2016 #HillaryStrong https://t.co…
Negative,785931106549899264,705030954692296705,RT @NCForBernie: Hillary Clinton Privately Pitched Corporations on “Really Low” Tax Rate for Money Stashed Abroad https://t.co/c3jp90KinY
Positive,757798801629249536,41174039,"RT @HillaryClinton: “Because of Hillary Clinton, my daughters...can take it for granted that a woman can be president.” —@FLOTUS https://t.…"
Negative,790716591730073600,737885108573736960,RT @Delo_Taylor: Breaking: Billionaire who'll be unaffected no matter who the POTUS is tells poor folks to ignore their own interest… 
Neutral,714386687086833664,12004852,RT @HuffPostPol: Jimmy Kimmel mansplained to Hillary Clinton and made a really good point https://t.co/HCTC2eKSSh https://t.co/YfEh8ftW9L
Negative,782950243553857536,3325070438,RT @danney_williams: Hillary Clinton Had Bill’s Mixed Race Son Banished https://t.co/4TWzWtxlbP via @realalexjones #ClintonKid
Negative,694990759938940928,4852104802,RT @The_Trump_Train: Ted Cruz is the Republican Party's very own Hillary Clinton. Flip flops on every issue and a complete fraud! It's time…
Positive,744474050760572928,3233256156,@HillaryClinton If Donald Trump wins well all hopes of transgenders getting affordable sex change surgery goes right out the window.
Positive,734431840728195072,1226641662,RT @Hillary2016Pres: There is only one candidate who is capable of dealing with today's world. @HillaryClinton #Hillary2016 #GOPdebate http…
Negative,784082779143155712,2155714364,These Hillary Clinton ads on my spotify need to go the fuck away
Negative,694761161779097600,905374200,"@HillaryClinton 
this is what Hillary Clinton is trying to legislate https://t.co/w817bbsT61"
Negative,785593547680391169,3767411899,BUSTED: Hillary Clinton Gets Caught Calling Muslims “Sand N-ggers” In Latest Wikileaks Dump https://t.co/q5DAaJcEsD https://t.co/O5ogNst8EJ
Neutral,758166473223376896,18797518,Hillary Clinton's 'Fight Song': Pitch Perfect Cast Stars in Campaign Anthem Video https://t.co/GgRrjkH9kw
Negative,790709578069516288,9168732,Election of @HillaryClinton promises a more dangerous world by @JosephACamille @ConversationEDU https://t.co/5JE3uj8NXh @wikileaks
Neutral,787392171389227008,930832938,RT @BuzzFeedNews: Donald Trump said he and Hillary Clinton should take a drug test before the next debate 👀 https://t.co/4RXL2KlKUc
Negative,735834874934755328,573053124,RT @realDonaldTrump: The Inspector General's report on Crooked Hillary Clinton is a disaster. Such bad judgement and temperament cannot be…
Negative,770323014286241792,2757741991,RT @SilERabbit: The real Huma scandal is that she arranged Hillary's #PayToPlay deals for the Clinton Foundation. #DropOutHillary https://t…
Negative,709425734272442368,27130871,RT @ojoscriollos: Shameless is Hillary's middle name. #HistoryByHillary #ImWithHer(Not) https://t.co/UCAr178QZR
Negative,689222004881371136,591297698,RT @emmyruiz: Go team @HillaryforNH! | 2 Granite State papers just endorsed Hillary Clinton for president. Here’s why.  https://t.co/oAQapa…
Positive,759061975477415937,500182455,"I think Trump is proving himself to be the ""little"" man. As in little intelligence and little integrity. #ImWithHer https://t.co/4zyFeqijwF"
